Song Name,Artists,Artist_ID,Track_ID,Happiness,Contentment,Confidence,Neutral,Sadness,Anger,Fear,Surprise,Disgust,Love,Excitement,Anticipation,Nostalgia,Confusion,Frustration,Longing,Optimism,Times_played,Matched_Emotions,lyrics
On Top Of The World,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,4eLSCSELtKxZwXnFbNLXT5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,"If you love somebody
\nBetter tell them while they're here 'cause
\nThey just may run away from you
\nYou'll never know what went well
\nThen again it just depends on\n\nHow long of time is left for you\n\n\n\nI've had the highest mountains\n\nI've had the deepest rivers\n\nYou can have it all but not til you prove it\n\n\n\nNow take it in but don't look down\n\n\n\n'Cause I'm on top of the world, 'ay\n\nI'm on top of the world, 'ay\n\nWaiting on this for a while now\n\nPaying my dues to the dirt\n\nI've been waiting to smile, 'ay\n\nBeen holding it in for a while, 'ay\n\nTake it with me if I can\n\nBeen dreaming of this since a child\n\nI'm on top of the world.\n\n\n\nI've tried to cut these corners\n\nTry to take the easy way out\n\nI kept on falling short of something\n\n\n\nI coulda gave up then but\n\nThen again I couldn't have 'cause\n\nI've traveled all this way for something\n\n\n\nNow take it in but don't look down\n\n\n\n'Cause I'm on top of the world, 'ay\n\nI'm on top of the world, 'ay\n\nWaiting on this for a while now\n\nPaying my dues to the dirt\n\nI've been waiting to smile, 'ay\n\nBeen holding it in for a while, 'ay\n\nTake it with me if I can\n\nBeen dreaming of this since a child\n\nI'm on top of the world.\n\n\n\n'Cause I'm on top of the world, 'ay\n\nI'm on top of the world, 'ay\n\nWaiting on this for a while now\n\nPaying my dues to the dirt\n\nI've been waiting to smile, 'ay\n\nBeen holding it in for a while, 'ay\n\nTake it with me if I can\n\nBeen dreaming of this since a child\n\n\n\nAnd I know it's hard when you're falling down\n\nAnd it's a long way up when you hit the ground\n\nGet up now, get up, get up now.\n\n\n\nAnd I know it's hard when you're falling down\n\nAnd it's a long way up when you hit the ground\n\nGet up now, get up, get up now.\n\n\n\n'Cause I'm on top of the world, 'ay\n\nI'm on top of the world, 'ay\n\nWaiting on this for a while now\n\nPaying my dues to the dirt\n\nI've been waiting to smile, 'ay\n\nBeen holding it in for a while, 'ay\n\nTake it with me if I can\n\nBeen dreaming of this since a child\n\n\n\nI'm on top of the world,"
Gold,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,1WQFOwtI6EfsvRz7wcDbQm,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,"First comes the blessing of all that you've dreamed,
\nBut then comes the curses of diamonds and rings.
\nOnly at first did it have its appeal, but now you can't tell the false from the real.
\nWho can you trust
\n(Who can you trust)\n\nWhen everything, everything, everything you touch turns to gold, gold, gold.\n\nWhen everything, everything, everything you touch turns to gold, gold\n\n(Ooh, gold, woah\n\nOoh, gold, woah\n\nOoh, gold, woah\n\nOoh, gold, woah)\n\n\n\nStatues and empires are all at your hands,\n\nWater to wine and the finest of sands.\n\nWhen all that you have's turnin stale and its cold,\n\nOh you'll no longer fear when your heart's turned to gold.\n\nWho can you trust\n\n(Who can you trust)\n\n\n\nWhen everything, everything, everything you touch turns to gold, gold, gold.\n\nWhen everything, everything, everything you touch turns to gold, gold\n\n(Ooh, gold, woah\n\nOoh, gold, woah\n\nOoh, gold, woah\n\nOoh, gold, woah)\n\n\n\nI'm dying to feel again,\n\nOh anything at all,\n\nBut oh I feel nothin', nothin', nothin', nothin' at all!\n\nWhen everything, everything, everything you touch turns to gold, gold, gold.\n\nWhen everything, everything, everything you touch turns to gold, gold\n\n(Ooh, gold, woah\n\nOoh, gold, woah\n\nOoh, gold, woah\n\nOoh, gold, woah)"
We Are Young (feat. Janelle Monáe),"fun., Janelle Monáe",5nCi3BB41mBaMH9gfr6Su0,7a86XRg84qjasly9f6bPSD,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,
Shots,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,64MmobYNviePoiaINMrbMn,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,"I'm sorry for everything, oh, everything I've done
\nAm I out of touch? Am I out of my place?
\nWhen I keep sayin' that I'm lookin' for an empty space
\nOh I'm wishin' you're here, but I'm wishin' you're gone\n\nI can't have you and I'm only gonna do you wrong\n\nOh, I'm gonna mess this up, oh, this is just my luck\n\nOver and over and over again\n\n\n\nI'm sorry for everything, oh, everything I've done\n\nFrom the second that I was born it seems I had a loaded gun\n\nAnd then I shot, shot, shot a hole through everything I loved\n\nOh I shot, shot, shot a hole through every single thing that I loved\n\n\n\nAm I out of luck? Am I waiting to break?\n\nWhen I keep sayin' that I'm lookin' for a way to escape\n\nOh I'm wishin' I had what I'm takin' for granted\n\n\n\nI can't have you and I'm only gonna do you wrong\n\nOh, I'm gonna mess this up, oh, this is just my luck\n\nOver and over and over again\n\n\n\nI'm sorry for everything, oh, everything I've done\n\nFrom the second that I was born it seems I had a loaded gun\n\nAnd then I shot, shot, shot a hole through everything I loved\n\nOh I shot, shot, shot a hole through every single thing that I loved\n\n\n\nIn the mean time, we let it go\n\nAt the road sign we used to know\n\nWe can let this drift away\n\nOh we let this drift away\n\nAt the bay side, we used to shore\n\nIn the moonlight, we let it go\n\nWe can let this drift away\n\nOh we let this drift away\n\nCause you've always got to change your mind\n\nCause you've always got to change your mind\n\nOh love, can you hear me?\n\nOh let it drift away\n\n\n\nI'm sorry for everything, oh, everything I've done\n\nFrom the second that I was born it seems I had a loaded gun\n\nAnd then I shot, shot, shot a hole through everything I loved\n\nOh I shot, shot, shot a hole through every single thing that I loved\n\n\n\nIn the mean time, we let it go\n\nAt the road sign we used to know\n\nWe can let this drift away\n\nOh we let this drift away\n\nAt the bay side, we used to shore\n\nIn the moonlight, we let it go\n\nWe can let this drift away\n\nOh we let this drift away\n\nCause you've always got to change your mind\n\nCause you've always got to change your mind\n\nOh love, can you hear me?\n\nOh let it drift away"
Radioactive,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,4G8gkOterJn0Ywt6uhqbhp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"I'm waking up to ash and dust
\nI wipe my brow and I sweat my rust
\nI'm breathing in the chemicals
\nI'm breaking in, shaping up, then checking out on the prison bus
\nThis is it, the apocalypse
\nWhoa\n\n\n\nI'm waking up, I feel it in my bones Enough to make my systems blow\n\nWelcome to the new age, to the new age\n\nWelcome to the new age, to the new age\n\nWhoo, whoa, I'm radioactive, radioactive\n\nWhoo, whoa, I'm radioactive, radioactive\n\n\n\nI raise my flags, don my clothes\n\nIt's a revolution, I suppose\n\nWe're painted red to fit right in\n\nWhoa\n\nI'm breaking in, shaping up, checking out on the prison bus\n\nThis is it, the apocalypse\n\nWhoa\n\n\n\nI'm waking up, I feel it in my bones\n\nEnough to make my systems blow\n\nWelcome to the new age, to the new age\n\nWelcome to the new age, to the new age\n\nWhoo, whoa, I'm radioactive, radioactive\n\nWhoo, whoa, I'm radioactive, radioactive\n\n\n\nAll systems go, sun hasn't died\n\nDeep in my bones, straight from inside\n\n\n\nI'm waking up, I feel it in my bones\n\nEnough to make my systems blow\n\nWelcome to the new age, to the new age\n\nWelcome to the new age, to the new age\n\nWhoo, whoa, I'm radioactive, radioactive\n\nWhoo, whoa, I'm radioactive, radioactive"
"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris, Pharrell Williams, Katy Perry, Big Sean, Funk Wav",7CajNmpbOovFoOoasH2HaY,5bcTCxgc7xVfSaMV3RuVke,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,
Sign of the Times,Harry Styles,6KImCVD70vtIoJWnq6nGn3,5Ohxk2dO5COHF1krpoPigN,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Just stop your crying
\nIt's a sign of the times
\nWelcome to the final show
\nHope you're wearing your best clothes
\nYou can't bribe the door on your way to the sky
\nYou look pretty good down here\n\nBut you ain't really good\n\n\n\nWe never learn, we've been here before\n\nWhy are we always stuck and running from\n\nThe bullets?\n\nThe bullets\n\nWe never learn, we've been here before\n\nWhy are we always stuck and running from\n\nThe bullets?\n\nThe bullets\n\n\n\nJust stop your crying\n\nIt's a sign of the times\n\nWe gotta get away from here\n\nWe gotta get away from here\n\nJust stop your crying\n\nIt will be alright\n\nThey told me that the end is near\n\nWe gotta get away from here\n\n\n\nJust stop your crying\n\nHave the time of your life\n\nBreaking through the atmosphere\n\nAnd things are pretty good from here\n\nRemember everything will be alright\n\nWe can meet again somewhere\n\nSomewhere far away from here\n\n\n\nWe never learn, we been here before\n\nWhy are we always stuck and running from\n\nThe bullets?\n\nThe bullets\n\nWe never learn, we been here before\n\nWhy are we always stuck and running from\n\nThe bullets?\n\nThe bullets\n\n\n\nJust stop your crying\n\nIt's a sign of the times\n\nWe gotta get away from here\n\nWe gotta get away from here\n\nStop your crying\n\nBaby, it will be alright\n\nThey told me that the end is near\n\nWe gotta get away from here\n\n\n\nWe never learn, we've been here before\n\nWhy are we always stuck and running from\n\nThe bullets?\n\nThe bullets\n\nWe never learn, we've been here before\n\nWhy are we always stuck and running from\n\nThe bullets?\n\nThe bullets\n\n\n\nWe don't talk enough\n\nWe should open up\n\nBefore it's all too much\n\nWill we ever learn?\n\nWe've been here before\n\nIt's just what we know\n\n\n\nStop your crying, baby\n\nIt's a sign of the times\n\nWe gotta get away\n\nWe got to get away\n\nWe got to get away\n\nWe got to get away\n\nWe got to get away\n\nWe got to, we got to (away)\n\nWe got to, we got to (away)\n\nWe got to, we got to (away)"
Follow You,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,7FdUvDkaE24o3FPIWTvzv2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,"You know I got your number, number all night
\nI'm always on your team, I got your back, all right
\nTaking those, taking those losses if it treats you right
\nI wanna put you into the spotlight
\nIf the world would only know what you've been holding back\n\nHeart attacks every night\n\nOh, you know it's not right\n\n\n\nI will follow you way down wherever you may go\n\nI'll follow you way down to your deepest low\n\nI'll always be around wherever life takes you\n\nYou know I'll follow you\n\n\n\nCall you up, you've been crying, crying all night\n\nYou're only disappointed in yourself, all right\n\nTaking those, taking those losses if it treats you right\n\nI wanna take you into the sunlight\n\n\n\nIf the world would only know what you've been holding back\n\nHeart attacks every night\n\nOh, you know it's not right\n\n\n\nI will follow you way down wherever you may go\n\nI'll follow you way down to your deepest low\n\nI'll always bе around wherever lifе takes you\n\nYou know I'll follow you\n\n\n\nLa-da-da-da-da-da, la-da-da-da-da-da\n\nLa-da-da-da-da-da, you know I'll follow you\n\nLa-da-da-da-da-da, wherever life takes you\n\nYou know I'll follow you\n\n\n\nYou're not the type to give yourself enough love\n\nShe live her life, hand in a tight glove\n\nI wish that I could fix it, I could fix it for you\n\nBut instead I be right here comin' through\n\n(Right here coming through)\n\n\n\nI will follow you way down wherever you may go\n\nI'll follow you way down to your deepest low\n\nI'll always be around wherever life takes you\n\nYou know I'll follow you\n\n\n\nLa-da-da-da-da-da, la-da-da-da-da-da\n\nLa-da-da-da-da-da, you know I'll follow you\n\nLa-da-da-da-da-da, wherever life takes you\n\nYou know I'll follow you"
Roses,"The Chainsmokers, ROZES",69GGBxA162lTqCwzJG5jLp,3vv9phIu6Y1vX3jcqaGz5Z,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,
All We Know,"The Chainsmokers, Phoebe Ryan",69GGBxA162lTqCwzJG5jLp,2rizacJSyD9S1IQUxUxnsK,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
Don't Let Me Down,"The Chainsmokers, Daya",69GGBxA162lTqCwzJG5jLp,1i1fxkWeaMmKEB4T7zqbzK,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,
Inside Out,"The Chainsmokers, Charlee",69GGBxA162lTqCwzJG5jLp,7sG2bWi2eDtvX9vX8yC1Gn,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,
Setting Fires,"The Chainsmokers, XYLØ",69GGBxA162lTqCwzJG5jLp,2PC9Tl8SWVO2yhDDtJcrAi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
Clarity,"Zedd, Foxes",2qxJFvFYMEDqd7ui6kSAcq,0VGrgE7GbWaINRnh1bR4k9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,
Beautiful Now,"Zedd, Jon Bellion",2qxJFvFYMEDqd7ui6kSAcq,7FJP35tUJ2121EJsFpU1Gh,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,
The Hills,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,7fBv7CLKzipRk6EC6TWHOB,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
Can't Feel My Face,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,22VdIZQfgXJea34mQxlt81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,
"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,2PIvq1pGrUjY007X5y1UpM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
I Feel It Coming,"The Weeknd, Daft Punk",1Xyo4u8uXC1ZmMpatF05PJ,3dhjNA0jGA8vHBQ1VdD6vV,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,
Often,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,4PhsKqMdgMEUSstTDAmMpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Some Way,"NAV, The Weeknd",7rkW85dBwwrJtlHRDkJDAC,7zxRMhXxJMQCeDDg0rKAVo,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,
Save Your Tears (with Ariana Grande) (Remix),"The Weeknd, Ariana Grande",1Xyo4u8uXC1ZmMpatF05PJ,37BZB0z9T8Xu7U3e65qxFy,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,
Location,Khalid,6LuN9FCkKOj5PcnpouEgny,152lZdxL1OR0ZMW6KquMif,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
Young Dumb & Broke,Khalid,6LuN9FCkKOj5PcnpouEgny,5Z3GHaZ6ec9bsiI5BenrbY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Gold,Kiiara,4u5smJBskI6Adzv08PuiUP,6ZSO7kPn8IMJFymyticbJO,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,"(Roof is falling, let me love me,falling, I just know...)
\nGold up in my, gold up in my teeth \n(Gold up, gold up in my teeth)
\nDon't care what you say to me, \nI'ma bite your feelings out (Gold up in my teeth)\n\nI missed you in the basement (Gold up in my teeth)\n\nBut your brother was a good substitute for you\n\n\n\nAnd if you love me, love me but you never let me go\n\nWhen the roof was on fire, you never let me know\n\nSay you're sorry honey, but you never really show\n\nAnd I could leave the party without ever letting you know\n\nWithout ever letting you know\n\n\n\n(Roof is falling, let me love me, falling, I just know, roof is falling, climbing love...) \n\nWithout ever letting you know\n\n(Roof is falling, let me love me, falling, I just know, roof is falling, let me love me...) \n\nWithout ever letting you know\n\n(Roof is falling, let me love me, falling, I just know, roof is falling, let me love me...) \n\nWithout ever letting you know\n\n(Roof is falling, let me love me, falling, I just know...) \n\nWithout ever letting you know\n\n\n\nGold up in my, gold up in my teeth (Gold up, gold up in my teeth)\n\nTaste like money when I speak (Gold up, gold up in my teeth)\n\nAnd I missed you in the basement (Yeah, gold up in my teeth)\n\nBodies on the pavement (Oh, gold up in my teeth)\n\n\n\nAnd if you love me, love me but you never let me go\n\nWhen the roof was on fire, you never let me know\n\nSay you're sorry honey, but you never really show (Gold up in my teeth)\n\nAnd I could leave the party without ever letting you know\n\nWithout ever letting you know\n\n\n\n(Roof is falling, let me love me, falling, I just know, roof is falling, let me love me...) \n\nWithout ever letting you know\n\n(Roof is falling, let me love me, falling, I just know, roof is falling, let me love me...) \n\nWithout ever letting you know\n\n(Roof is falling, let me love me, falling, I just know, roof is falling, let me love me...) \n\nWithout ever letting you know\n\n(Roof is falling, let me love me, falling, I just know...) \n\nWithout ever letting you know\n\n\n\nGold up in my, gold up in my teeth (Gold up, gold up in my teeth)\n\nTaste like money when I speak (Gold up, gold up in my teeth)\n\nAnd I missed you in the basement (Yeah, gold up in my teeth)\n\nBodies on the pavement (Oh)\n\n\n\nAnd if you love me, love me but you never let me go\n\nWhen the roof was on fire, you never let me know\n\nSay you're sorry honey, but you never really show (Gold up in my teeth)\n\nAnd I could leave the party without ever letting you know\n\nWithout ever letting you know\n\n\n\n(Roof is falling, let me love me, falling, I just know, roof is falling, let me love me...) \n\nWithout ever letting you know\n\n(Roof is falling, let me love me, falling, I just know, roof is falling, let me love me...) \n\nWithout ever letting you know\n\n(Roof is falling, let me love me, falling, I just know, roof is falling, let me love me...) \n\nWithout ever letting you know\n\n(Roof is falling, let me love me, falling, I just know...) \n\nWithout ever letting you know"
Lush Life,Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,1rIKgCH4H52lrvDcz50hS8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,"I live my day as if it was the last
\nLive my day as if there was no past
\nDoin' it all night, all summer
\nDoin' it the way I wanna
\nYeah I'mma dance my heart out 'til the dawn\n\nBut I won't be done when morning comes\n\nDoin' it all night, all summer\n\nGonna spend it like no other\n\n\n\nIt was a crush\n\nBut I couldn't, couldn't get enough\n\nIt was a rush\n\nBut I gave it up\n\n\n\nIt was a crush\n\nNow I might have went and said too much\n\nBut that's all it was\n\nSo I gave it up\n\n\n\nI live my day as if it was the last\n\nLive my day as if there was no past\n\nDoin' it all night, all summer\n\nDoin' it the way I wanna\n\n\n\nYeah I'mma dance my heart out 'til the dawn\n\nBut I won't be done when morning comes\n\nDoin' it all night, all summer\n\nGonna spend it like no other\n\n\n\nIt was a crush\n\nI kept saying I'mma stay in touch\n\nBut that thing went bust\n\nSo I gave it up\n\n\n\nNo tricks, no bluff\n\nI'm just better off without them cuffs\n\nYeah the sun won't set on us, yeah\n\n\n\nWent low, went high\n\nStill waters run dry\n\nGotta get back in the groove\n\nI ain't ever worry\n\n\n\nWent low, went high\n\nWhat matters is now\n\nGetting right back in the mood\n\n\n\nI live my day as if it was the last\n\nLive my day as if there was no past\n\nDoin' it all night, all summer\n\nDoin' it the way I wanna\n\n\n\nYeah I'mma dance my heart out 'til the dawn\n\nBut I won't be done when morning comes\n\nDoin' it all night, all summer\n\nGonna spend it like no other\n\n\n\nNow I've found another crush\n\nThe lush life's given me a rush\n\nHad one chance to make me blush\n\nSecond time is one too late\n\n\n\nNow I've found another crush\n\nThe lush life's given me a rush\n\nHad one chance to make me blush\n\nSecond time is one too late\n\n\n\nI live my day as if it was the last\n\nLive my day as if there was no past\n\nDoin' it all night, all summer\n\nDoin' it the way I wanna\n\n\n\nYeah I'mma dance my heart out 'til the dawn\n\nBut I won't be done when morning comes\n\nDoin' it all night, all summer\n\nGonna spend it like no other\n\n\n\nNow I've found another crush\n\nThe lush life's given me a rush\n\nHad one chance to make me blush\n\nSecond time is one too late\n\n\n\nNow I've found another crush\n\nThe lush life's given me a rush\n\nHad one chance to make me blush\n\nSecond time is one too late"
Roots,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,4GITtbZtRCQXhWLMXrWXHt,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Don't throw stones at me
\nDon't tell anybody (Woah, woah, woah)
\nTrouble finds me (woah)
\nAll the noise of this
\nHas made me lose my belief (Woah, woah, woah)\n\nI'm going back to my roots\n\nAnother day, another door\n\nAnother high, another low\n\nRock bottom, rock bottom, rock bottom\n\n\n\nI'm going back to my roots\n\nAnother day, another door\n\nAnother high, another low\n\nRock bottom, rock bottom, rock bottom\n\nI'm going back to my roots\n\n\n\nHad to lose my way\n\nTo know which road to take (Woah, woah, woah)\n\nTrouble found me (woah)\n\nAll I look forward\n\nWashed away by a wave (Woah, woah, woah)\n\n\n\nI'm going back to my roots\n\nAnother day, another door\n\nAnother high, another low\n\nRock bottom, rock bottom, rock bottom\n\n\n\nI'm going back to my roots\n\nAnother day, another door\n\nAnother high, another low\n\nRock bottom, rock bottom, rock bottom\n\nI'm going back to my roots\n\n\n\nI know it's gotta go like this, I know\n\nHell will always come before you grow\n\nTrouble found me, trouble found me\n\nI know it's gotta go like this, I know\n\nHell will always come before you grow\n\nTrouble found me, trouble found me\n\n\n\nI'm going back to my roots\n\nAnother day, another door\n\nAnother high, another low\n\nRock bottom, rock bottom, rock bottom\n\n\n\nI'm going back to my roots\n\nAnother day, another door\n\nAnother high, another low\n\nRock bottom, rock bottom, rock bottom\n\nI'm going back to my roots"
Sugar,Maroon 5,04gDigrS5kc9YWfZHwBETP,2iuZJX9X9P0GKaE93xcPjk,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,"I'm hurting baby, I'm broken down
\nI need your loving, loving
\nI need it now
\nWhen I'm without you
\nI'm something weak
\nYou got me begging, begging\n\nI'm on my knees\n\nI don't wanna be needing your love\n\nI just wanna be deep in your love\n\nAnd it's killing me when you're away\n\nOoh baby, cause a I really don't care where you are\n\nI just wanna be there where you are\n\nAnd I gotta get one little taste\n\n\n\nSugar\n\nYes please\n\nWon't you come and put it down on me\n\nI'm right here, cause I need\n\nLittle love and little sympathy\n\nYeah you show me good loving\n\nMake it alright\n\nNeed a little sweetness in my life\n\nSugar\n\nYes please\n\nWon't you come and put it down on me\n\n\n\nMy broken pieces\n\nYou picked them up\n\nDon't leave me hanging, hanging\n\nCome give me some\n\nWhen I'm without ya\n\nSo insecure\n\nYou are the one thing, one thing\n\nI'm living for\n\nI don't wanna be needing your love\n\nI just wanna be deep in your love\n\nAnd it's killing me when you're away\n\nOoh baby, cause I really don't care where you are\n\nI just wanna be there where you are\n\nAnd I gotta get one little taste\n\n\n\nSugar\n\nYes please\n\nWon't you come and put it down on me\n\nI'm right here, cause I need\n\nLittle love and little sympathy\n\nYeah you show me good loving\n\nMake it alright\n\nNeed a little sweetness in my life\n\nSugar\n\nYes please\n\nWon't you come and put it down on me\n\n\n\nYeah\n\nI want that red velvet\n\nI want that sugar sweet\n\nDon't let nobody touch it\n\nUnless that somebody is me\n\nI gotta be a man\n\nThere ain't no other way\n\nCause girl you're hotter than the southern California bay\n\nI don't wanna play no games\n\nI don't gotta be afraid\n\nDon't give all that shy shit\n\nNo make up on\n\nThat's my\n\n\n\nSugar\n\nYes please\n\nWon't you come and put it on on me\n\nI'm right here, cause I need\n\nLittle love and little sympathy\n\nYeah you show me good loving\n\nMake it alright\n\nNeed a little sweetness in my life\n\nSugar\n\nYes please\n\nWon't you come and put it on on me\n\n\n\nSugar\n\nYes please\n\nWon't you come and put it down on me\n\nI'm right here, cause I need\n\nLittle love and little sympathy\n\nYeah you show me good loving\n\nMake it alright\n\nNeed a little sweetness in my life\n\nSugar\n\nYes please\n\nWon't you come and put it down on me"
Payphone,"Maroon 5, Wiz Khalifa",04gDigrS5kc9YWfZHwBETP,1LmN9SSHISbtp9LoaR5ZVJ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
I Bet My Life,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,15DrrIod12Tc2IoMaHiwlQ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"I know I took the path that you would never want for me\nI know I let you down, didn't I?\nSo many sleepless nights\nWhere you were waiting up on me\nWell I'm just a slave unto the night\nNow remember when I told you that's the last you'll see of me\n\nRemember when I broke you down to tears\n\nI know I took the path that you would never want for me\n\nI gave you hell through all the years\n\n\n\nSo I, I bet my life, I bet my life\n\nI bet my life on you\n\nI, I bet my life, I bet my life\n\nI bet my life on you\n\n\n\nI've been around the world but never in my wildest dreams\n\nWould I come running home to you\n\nI've told a million lies\n\nBut now I tell a single truth\n\nThere's you in everything I do\n\nNow remember when I told you that's the last you'll see of me\n\nRemember when I broke you down to tears\n\nI know I took the path that you would never want for me\n\nI gave you hell through all the years\n\n\n\nSo I, I bet my life, I bet my life\n\nI bet my life on you\n\nI, I bet my life, I bet my life\n\nI bet my life on you\n\n\n\nDon't tell me that I'm wrong\n\nI've walked that road before\n\nI left you on your own\n\nAnd please believe them when they say\n\nThat it's left for yesterday\n\nAnd the records that I've played\n\nPlease forgive me for all I've done\n\n\n\nSo I, I bet my life, I bet my life\n\nI bet my life on you\n\nI, I bet my life, I bet my life\n\nI bet my life on you\n\n\n\nSo I, I bet my life, I bet my life\n\nI bet my life on you\n\nI, I bet my life, I bet my life\n\nI bet my life on you"
Bleeding Out,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,0RchWnEHETINMAyrTrlBmo,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"I'm bleeding out
\nSaid if the last thing that I do
\nIs bring you down
\nI'll bleed out for you
\nSo I bare my skin
\nAnd I count my sins\n\nAnd I close my eyes\n\nAnd I take it in\n\nI'm bleeding out\n\nI'm bleeding out for you (for you)\n\n\n\nWhen the day has come\n\nBut I've lost my way around\n\nAnd the seasons stop and hide beneath the ground\n\nWhen the sky turns gray\n\nAnd everything is screaming\n\nI will reach inside\n\nJust to find my heart is beating\n\n\n\nAnd You tell me to hold on\n\nOh you tell me to hold on\n\nBut innocence is gone\n\nAnd what was right is wrong\n\n\n\nCause I'm bleeding out\n\nSaid if the last thing that I do\n\nIs to bring you down\n\nI'll bleed out for you\n\nSo I bare my skin\n\nAnd I count my sins\n\nAnd I close my eyes\n\nAnd I take it in\n\nAnd I'm bleeding out\n\nI'm bleeding out for you (for you)\n\n\n\nWhen the hour is nine\n\nAnd hopelessness is sinking in\n\nAnd the wolves all cry\n\nTo fill the night with hollering\n\nWhen your eyes are red\n\nAnd emptiness is all you know\n\nWith the darkness fed\n\nI will be your scarecrow\n\n\n\nAnd You tell me to hold on\n\nOh you tell me to hold on\n\nBut innocence is gone\n\nAnd what was right is wrong\n\n\n\nCause I'm bleeding out\n\nSaid if the last thing that I do\n\nIs to bring you down\n\nI'll bleed out for you\n\nSo I bare my skin\n\nAnd I count my sins\n\nAnd I close my eyes\n\nAnd I take it in\n\nAnd I'm bleeding out\n\nI'm bleeding out for you (for you)\n\n\n\nI'm bleeding out for you (for you)\n\nI'm bleeding out for you (for you)\n\nI'm bleeding out for you (for you)\n\nI'm bleeding out for you \n\n\n\nCause I'm bleeding out\n\nSaid if the last thing that I do\n\nIs to bring you down\n\nI'll bleed out for you\n\nSo I bare my skin\n\nAnd I count my sins\n\nAnd I close my eyes\n\nAnd I take it in\n\nAnd I'm bleeding out\n\nI'm bleeding out for you (for you)"
