Song Name,Artists,Artist_ID,Track_ID,Happiness,Contentment,Confidence,Neutral,Sadness,Anger,Fear,Surprise,Disgust,Love,Excitement,Anticipation,Nostalgia,Confusion,Frustration,Longing,Optimism,Times_played,Matched_Emotions,lyrics
Wake Me Up,Avicii,1vCWHaC5f2uS3yhpwWbIA6,0nrRP2bk19rLc0orkWPQk2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,"Feeling my way through the darkness
\nGuided by a beating heart
\nI can't tell where the journey will end
\nBut I know where it starts?
\nThey tell me I'm too young to understand
\nThey say I'm caught up in a dream\n\nWell life will pass me by if I don't open up my eyes\n\nWell that's fine by me\n\n\n\nSo wake me up when it's all over\n\nWhen I'm wiser and I'm older\n\nAll this time I was finding myself\n\nAnd I didn't know? I was lost\n\n\n\nSo wake me up when it's all over\n\nWhen I'm wiser and I'm older\n\nAll this time I was finding myself\n\nAnd I didn't know? I was lost\n\n\n\nI tried carrying the weight of the world\n\nBut I only have two hands\n\nI hope I get the chance to travel the world\n\nAnd I don't have any plans\n\nI wish that I could stay forever this young\n\nNot afraid to close my eyes\n\nLife's a game? made for everyone\n\nAnd love is a prize\n\n\n\nSo wake? me up when it's all over\n\nWhen I'm wiser and I'm older\n\nAll this time I was finding myself\n\nAnd I didn't know I was lost\n\n\n\nSo wake me up when it's all over\n\nWhen I'm wiser and I'm older\n\nAll this time I was finding myself\n\nAnd I didn't know? I was lost\n\n\n\nI didn't know I was lost\n\nI didn't know I was lost\n\nI didn't know I was lost\n\nI didn't know I was lost"
I Want It That Way,Backstreet Boys,5rSXSAkZ67PYJSvpUpkOr7,47BBI51FKFwOMlIiX6m8ya,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,"You are my fire
\nThe one desire
\nBelieve when I say
\nI want it that way
\nBut we are two worlds apart\n\nCan't reach to your heart\n\nWhen you say\n\nThat I want it that way\n\n\n\nTell me why\n\nAin't nothin' but a heartache\n\nTell me why\n\nAin't nothin' but a mistake\n\nTell me why\n\nI never wanna hear you say\n\nI want it that way\n\n\n\nAm I your fire\n\nYour one desire\n\nYes I know it's too late\n\nBut I want it that way\n\n\n\nTell me why\n\nAin't nothin' but a heartache\n\nTell me why\n\nAin't nothin' but a mistake\n\nTell me why\n\nI never wanna hear you say\n\nI want it that way\n\n\n\nNow I can see that we've fallen apart\n\nFrom the way that it used to be, yeah\n\nNo matter the distance\n\nI want you to know that\n\nDeep down inside of me\n\n\n\nYou are my fire\n\nThe one desire\n\nYou are, you are, you are, you are\n\nDon't wanna hear you say...\n\n\n\nAin't nothin' but a heartache\n\nAin't nothin' but a mistake\n\nI wanna hear you say\n\nI never wanna hear you say\n\nI want it that way\n\n\n\nTell me why\n\nAin't nothin' but a heartache\n\nTell me why\n\nAin't nothin' but a mistake\n\nTell me why\n\nI never wanna hear you say\n\nI want it that way"
Back In Black,AC/DC,711MCceyCBcFnzjGY4Q7Un,08mG3Y1vljYA6bvDt4Wqkj,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,
Sweet Child O' Mine,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,7snQQk1zcKl8gZ92AnueZW,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"She's got a smile that it seems to me
\nReminds me of childhood memories
\nWhere everything was as fresh as the bright blue sky
\nNow and then when I see her face
\nShe takes me away to that special place
\nAnd if I'd stare too long, I'd probably break down and cry\n\n\n\nOh, oh, oh\n\nSweet child o' mine\n\nOh, oh, oh, oh\n\nSweet love of mine\n\n\n\nShe's got eyes of the bluest skies\n\nAs if they thought of rain\n\nI hate to look into those eyes and see an ounce of pain\n\nHer hair reminds me of a warm safe place\n\nWhere as a child I'd hide\n\nAnd pray for the thunder and the rain\n\nTo quietly pass me by\n\n\n\nOh, oh, oh\n\nSweet child o' mine\n\nOh, oh, oh, oh\n\nSweet love of mine\n\n\n\nOh, oh, oh, oh\n\nSweet child o' mine\n\nOh, oh, oh, oh\n\nSweet love of mine\n\n\n\nOh, oh, oh, oh\n\nSweet child o' mine\n\nOh,\n\nSweet love of mine\n\n\n\nWhere do we go?\n\nWhere do we go now?\n\nWhere do we go?\n\nOh, oh\n\nWhere do we go?\n\nOh,\n\nWhere do we go now?\n\nWhere do we go?\n\nOh, (sweet child)\n\nWhere do we go now?\n\nOh,\n\nWhere do we go now?\n\nOh,\n\nWhere do we go?\n\nOh,\n\nWhere do we go now?\n\nOh,\n\nWhere do we go?\n\nWhere do we go now?\n\nWhere do we go?\n\nOh,\n\nWhere do we go now?\n\nNo, no, no, no, no, no\n\nSweet child,\n\nSweet child of mine"
Zombie,The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,7EZC6E7UjZe63f1jRmkWxt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"Another head hangs lowly
\nChild is slowly taken
\nAnd the violence, caused such silence
\nWho are we mistaken?
\nBut you see, it's not me\n\nIt's not my family\n\nIn your head, in your head, they are fighting\n\nWith their tanks, and their bombs\n\nAnd their bombs, and their guns\n\nIn your head, in your head they are crying\n\n\n\nIn your head, in your head\n\nZombie, zombie, zombie-ie-ie\n\nWhat's in your head, in your head\n\nZombie, zombie, zombie-ie-ie ie-ie oh\n\n\n\nDu, du, du, du\n\nDu, du, du, du\n\nDu, du, du, du\n\nDu, du, du, du\n\n\n\nAnother mother's breaking\n\nHeart is taking over\n\nWhen the violence causes silence\n\nWe must be mistaken\n\n\n\nIt's the same old theme\n\nSince nineteen-sixteen\n\nIn your head, in your head, they're still fighting\n\nWith their tanks, and their bombs\n\nAnd their bombs, and their guns\n\nIn your head, in your head, they are dying\n\n\n\nIn your head, in your head\n\nZombie, zombie, zombie-ie-ie\n\nWhat's in your head, in your head\n\nZombie, zombie, zombie-ie-ie ie-ie oh oh oh"
You Give Love A Bad Name,Bon Jovi,58lV9VcRSjABbAbfWS6skp,0rmGAIH9LNJewFw7nKzZnc,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Shot through the heart and you're to blame
\nDarling, you give love a bad name
\nAn angel's smile is what you sell
\nYou promise me heaven, then put me through hell
\nChains of love, got a hold on me\n\nWhen passion's a prison, you can't break free\n\nWhoa! You're a loaded gun\n\nYeah, whoa, there's nowhere to run\n\nNo one can save me, the damage is done\n\n\n\nShot through the heart and you're to blame\n\nYou give love a bad name\n\nI play my part and you play your game\n\nYou give love a bad name\n\nYeah you give love a bad name\n\n\n\nPaint your smile on your lips\n\nBlood red nails on your fingertips\n\nA school boy's dream, you act so shy\n\nYour very first kiss was your first kiss goodbye\n\nWhoa! You're a loaded gun\n\nWhoa! There's nowhere to run\n\nNo one can save me, the damage is done\n\n\n\nShot through the heart and you're to blame\n\nYou give love a bad name\n\nI play my part and you play your game\n\nYou give love a bad name\n\nYeah you give love a bad name\n\n\n\n\n\nShot through the heart and you're to blame\n\nYou give love a bad name\n\nI play my part and you play your game\n\nYou give love a bad name\n\nShot through the heart and you're to blame\n\nYou give love a bad name\n\nI play my part and you play your game\n\nYou give love a bad name\n\nYou give love\n\nYou give love a bad name\n\nYou give love\n\nYou give love a bad name\n\nYou give love\n\nYou give love a bad name\n\nYou give love"
Pablo Sandhanam - Background Score,Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,5iUbq311UD3MZYmfi2a1Ob,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,
Wait and Bleed,Slipknot,05fG473iIaoy82BF1aGhL8,2gscB6kDOmrv1P6qs2KXE3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,"I've felt the hate rise up in me...
\nKneel down and clear the stone of leaves...
\nI wander out where you can't see...
\nInside my shell, I wait and bleed...
\nI've felt the hate rise up in me
\nKneel down and clear the stone of leaves\n\nI wander out where you can't see\n\nInside my shell, I wait and bleed\n\n\n\nGoodbye!\n\n\n\nI wipe it off on tile, the light is brighter this time\n\nEverything is 3D blasphemy\n\nMy eyes are red and gold, the hair is standing straight up\n\nThis is not the way I pictured me\n\nI CAN'T CONTROL MY SHAKES!\n\nHow the hell did I get here?\n\nSomething about this, so very wrong...\n\nI have to laugh out loud, I wish I didn't like this\n\nIs it a dream or a memory?\n\n\n\nI've felt the hate rise up in me...\n\nKneel down and clear the stone of leaves...\n\nI wander out where you can't see...\n\nInside my shell, I wait and bleed...\n\n\n\nGET OUTTA MY HEAD CUZ I DON'T NEED THIS!\n\nWhy I didn't I see this?\n\nI'm a victim - Manchurian Candidate\n\nI - HAVE - SINNED - BY - JUST\n\nMakin' my mind up and takin' your breath away\n\n\n\nI've felt the hate rise up in me...\n\nKneel down and clear the stone of leaves...\n\nI wander out where you can't see...\n\nInside my shell, I wait and bleed...\n\nI've felt the hate rise up in me...\n\nKneel down and clear the stone of leaves...\n\nI wander out where you can't see...\n\nInside my shell, I wait and bleed...\n\n\n\nGOODBYE!\n\n\n\nYou haven't learned a thing\n\nI haven't changed a thing\n\nMy flesh was in my bones\n\nThe pain was always free\n\nYou haven't learned a - thing\n\nI haven't changed a - thing\n\nMy flesh was in my - bones\n\nThe pain was always - free\n\n\n\nI've felt the hate rise up in me...\n\nKneel down and clear the stone of leaves...\n\nI wander out where you can't see...\n\nInside my shell, I wait and bleed...\n\n\n\nAND IT WAITS FOR YOU!"
Sugar,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,31RTFPrB7wmYBhlkM2ILXG,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"The kombucha mushroom people,
\nSitting around all day, \nWho can believe you, \nWho can believe you, \nLet your mother pray, (sugar) \n\n\nWell I'm not there all the time you know \n\nSome people, some people, some people, \n\nCall it insane, yeah they call it insane, (sugar) \n\n\n\nI play Russian roulette everyday, a man's sport, \n\nWith a bullet called life, \n\nyeah called life,(sugar) \n\n\n\nYou know that every time I try to go \n\nWhere I really want to be, \n\nIt's already where I am, \n\nCause I'm already there.(sugar) \n\n\n\nThe kombucha mushroom people, \n\nSitting around all day, \n\nWho can believe you, \n\nWho can believe you, \n\nLet your mother pray, (sugar) \n\n\n\nI got a gun the other day from Sako, \n\nIt's cute, small, fits right in my pocket, \n\nYeah, right in my pocket, (sugar) \n\n\n\nMy girl, you know, she lashes out at me sometimes, \n\nAnd I just kick her, \n\nand then she's O.K. ,she's O.K.(sugar) \n\n\n\nPeople are always chasing me down, \n\nTrying to push my face to the ground, \n\nWhere all they really want to do, \n\nIs suck out my mother fucking brains, \n\nmy brains (sugar). \n\n\n\nThe kombucha mushroom people, \n\nSitting around all day, \n\nWho can believe you, \n\nWho can believe you, \n\nLet your mother pray \n\n\n\nI sit, in my desolate room, no lights, no music, \n\nJust anger, \n\nI've killed everyone, \n\nI'm away forever, but I'm feeling better, \n\n\n\nHow do I feel, What do I say, \n\nFuck you, it all goes away, \n\nHow do I feel, What do I say, \n\nFuck you, it all goes away, \n\nHow do I feel, What do I say, \n\nFuck you, it all goes away, \n\nHow do I feel, What do I say, \n\nFuck you, it all goes away, \n\nHow do I feel, What do I say, \n\nFuck you, it all goes away, \n\nHow do I feel, What do I say, \n\nFuck you, it all goes away, \n\nHow do I feel, What do I say, \n\nFuck you, it all goes away, \n\nHow do I feel, What do I say, \n\nIn the end it all goes away, \n\nIn the end it all goes away, \n\nIn the end it all goes away, \n\nIn the end it all goes away, \n\nIn the end it all goes away."
Unsainted,Slipknot,05fG473iIaoy82BF1aGhL8,5mpUKTdskZea0gStWzeHUZ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Oh, I'll never kill myself to save my soul
\nI was gone, but how was I to know?
\nI didn't come this far to sink so low
\nI'm finally holding on to letting go
\n(I'll never kill myself to save my soul)
\nI'm finally holding on to letting go\n\n(I didn't come this far to sink so low)\n\nI'm finally holding on to letting go\n\n\n\nI'm just weathering a rough patch\n\nAnother villain with an itch to scratch\n\nDenial is the darkest when you live in a hole\n\nWhy does the hell make you feel so cold?\n\nMake a move and you pay for it\n\nPick a lord and you pray to it\n\nYou're so demanding when you want the truth\n\nBut your stories don't read for me\n\n\n\nOh, I'll never kill myself to save my soul\n\nI was gone, but how was I to know?\n\nI didn't come this far to sink so low\n\nI'm finally holding on to letting go\n\n\n\nIndecision overload\n\nKeep a buckle on the devil and your eyes on the road\n\nReaching out for the hand of God\n\nBut did you think you'd shake your own?\n\nThis killing field is all grown over\n\nThe motherfucker wants it wild\n\nGo sow your oats in alphabetical order\n\nThe anti-antagonist is back in style\n\nMyopic, cannot see straight\n\nDystopic, one sin too late\n\nYou gotta lie if you wanna believe\n\nBut your bibles don't work on me\n\n\n\nOh, I'll never kill myself to save my soul\n\nI was gone, but how was I to know?\n\nI didn't come this far to sink so low\n\nI'm finally holding on to letting go\n\n\n\nDid you think you could win? And fill me in?\n\nDid you think you could do it again? I'm not your sin\n\nI was all that you wanted and more, but you didn't want me\n\nI was more than you thought I could be\n\nSo I'm setting you free, I'm setting you free\n\nYou've killed the saint in me\n\nHow dare you martyr me?\n\nYou've killed the saint in me\n\n\n\nOh, I'll never kill myself to save my soul\n\nI was gone, but how was I to know?\n\nI didn't come this far to sink so low\n\nI'm finally holding on to letting go\n\n\n\nYou've killed the saint in me\n\nHow dare you martyr me?\n\nYou've killed the saint in me\n\nHow dare you martyr me?"
TIRED OF PROBLEMS,"NUEKI, TOLCHONOV, glichery",1nccv1GNVkBdvsYi2FB5FB,5L7h1PCOF5lrX3e3v8sJAx,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
