Song Name,Artists,Artist_ID,Track_ID,Happiness,Contentment,Confidence,Neutral,Sadness,Anger,Fear,Surprise,Disgust,Love,Excitement,Anticipation,Nostalgia,Confusion,Frustration,Longing,Optimism,Times_played,Matched_Emotions,lyrics
House of Memories,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,2DgdHcjWmO3qd50RzuBLgZ,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"If you're a lover, you should know
\nThe lonely moments just get lonelier
\nThe longer you're in love
\nThan if you were alone
\nMemories turn into daydreams
\nBecome a taboo\n\n\n\nI don't want to be afraid\n\nThe deeper that I go\n\nIt takes my breath away\n\nSoft hearts electric souls\n\nHeart to heart and eyes to eyes\n\nIs this taboo?\n\n\n\nBaby we built this house\n\nOf memories\n\nTake my picture now\n\nShake it til you see it\n\nAnd when your fantasies\n\nBecome your legacy\n\nPromise me a place\n\nIn your house of memories\n\n\n\nI think of you from time to time\n\nMore than I thought I would\n\nYou were just too kind\n\nAnd I was too young to know\n\nThat's all that really matters\n\nI was a fool\n\n\n\nBaby we built this house\n\nOf memories\n\nTake my picture now\n\nShake it til you see it\n\nAnd when your fantasies\n\nBecome your legacy\n\nPromise me a place\n\nIn your house of memories\n\n\n\nThose thoughts of\n\nPast lovers\n\nThey'll always haunt me\n\nI wish I\n\nCould believe\n\nYou'd never wrong me\n\nThen will you\n\nRemember\n\nMe in the same way\n\nAs I remember you\n\n\n\nBaby we built this house\n\nOf memories\n\nTake my picture now\n\nShake it til you see it\n\nAnd when your fantasies\n\nBecome your legacy\n\nPromise me a place\n\n\n\nBaby we built this house\n\nOf memories\n\nTake my picture now\n\nShake it til you see it\n\nAnd when your fantasies\n\nBecome your legacy\n\nPromise me a place\n\nIn your house of memories\n\nIn your house of memories\n\nPromise me a place"
ME! (feat. Brendon Urie of Panic! At The Disco),"Taylor Swift, Brendon Urie, Panic! At The Disco",06HL4z0CvFAxyc27GXpf02,2Rk4JlNc2TPmZe2af99d45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,
I Write Sins Not Tragedies,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,4bPQs0PHn4xbipzdPfn6du,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Oh, well imagine, as I'm pacing the pews in a church corridor,
\nand I can't help but to hear, no I can't help but to hear an exchanging of words:
\n""What a beautiful wedding! What a beautiful wedding!"" says a bridesmaid to a waiter.
\n""And yes, but what a shame, what a shame, the poor groom's bride is a whore.""
\nI'd chime in with a ""Haven't you people ever heard of closing a goddamn door?!""\n\nNo, it's much better to face these kinds of things with a sense of poise and rationality.\n\nI'd chime in, ""Haven't you people ever heard of closing a goddamn door?!""\n\nNo, it's much better to face these kinds of things with a sense of...\n\n\n\nWell in fact, well I'll look at it this way, I mean technically our marriage is saved\n\nWell this calls for a toast, so pour the champagne\n\nOh! Well in fact, well I'll look at it this way, I mean technically our marriage is saved\n\nWell this calls for a toast, so pour the champagne, pour the champagne\n\n\n\nI'd chime in with a ""Haven't you people ever heard of closing a goddamn door?!""\n\nNo, it's much better to face these kinds of things with a sense of poise and rationality.\n\nI'd chime in, ""Haven't you people ever heard of closing a goddamn door?!""\n\nNo, it's much better to face these kinds of things with a sense of poise and rationality.\n\n\n\nAgain...\n\n\n\nI'd chime in, ""Haven't you people ever heard of closing a goddamn door?!""\n\nNo, it's much better to face these kinds of things with a sense of poise and rationality.\n\nI'd chime in, ""Haven't you people ever heard of closing a goddamn door?!""\n\nNo, it's much better to face these kinds of things with a sense of poise and rationality.\n\n\n\nAgain..."
The Ballad of Mona Lisa,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,5rLi8B8qgk6qThwRnKHW2P,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"She paints her fingers with a close precision
\nHe starts to notice empty bottles of gin
\nAnd takes a moment to assess the sin
\nShe's paid for.
\nA lonely speaker in a conversation\n\nHer words are swimming through his ears again\n\nThere's nothing wrong with just \n\na taste of what you've paid for.\n\n\n\nSay what you mean\n\nTell me I'm right\n\nAnd let the sun rain down on me\n\nGive me a sign\n\nI wanna believe.\n\n\n\nWoah, Mona Lisa,\n\nYou're guaranteed to run this town\n\nWoah, Mona Lisa,\n\nI'd pay to see you frown.\n\n\n\nHe senses something, call it desperation\n\nAnother dollar, another day\n\nAnd if she had the proper words to say,\n\nShe would tell him\n\nBut she'd have nothing left to sell him.\n\n\n\nSay what you mean\n\nTell me I'm right\n\nAnd let the sun rain down on me\n\nGive me a sign\n\nI wanna believe.\n\n\n\nWoah, Mona Lisa,\n\nYou're guaranteed to run this town\n\nWoah, Mona Lisa,\n\nI'd pay to see you frown.\n\n\n\nMona Lisa, yeah.\n\n\n\nSay what you mean\n\nTell me I'm right\n\nAnd let the sun rain down on me\n\nGive me a sign\n\nI wanna believe.\n\n\n\nWoah, Mona Lisa,\n\nYou're guaranteed to run this town\n\nWoah, Mona Lisa,\n\nI'd pay to see you frown.\n\n\n\nSay what you mean\n\nTell me I'm right\n\nAnd let the sun rain down on me\n\nGive me a sign\n\nI wanna believe.\n\n\n\nThere's nothing wrong with just \n\na taste of what you've paid for.\n\n\n\n\n\n(Thanks to ATL1297, tonip96 and SeriPain for correcting these lyrics)"
Emperor's New Clothes,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,3px2rAPu74ltbkf9eZsZ8h,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"(Finders keepers, losers weepers)
\nWelcome to the end of eras
\nIce has melted back to life
\nDone my time and served my sentence
\nDress me up and watch me die\n\nIf it feels good, tastes good\n\nIt must be mine\n\nDynasty decapitated\n\nYou just might see a ghost tonight\n\n\n\nAnd if you don't know now you know\n\n\n\nI'm taking back the crown\n\nI'm all dressed up and naked\n\nI see what's mine and take it\n\n(Finders keepers, losers weepers)\n\nOh yeah\n\nThe crown...\n\nSo close I can taste it\n\nI see what's mine and take it\n\n(Finders keepers, losers weepers)\n\nOh yeah\n\n\n\nSycophants on velvet sofas\n\nLavish mansions, vintage wine\n\nI am so much more than Royal\n\nSnatch your chain and mace your eyes\n\nIf it feels good, tastes good\n\nIt must be mine\n\nHeroes always get remembered\n\nBut you know legends never die\n\n\n\nAnd if you don't know now you know\n\n\n\nI'm taking back the crown\n\nI'm all dressed up and naked\n\nI see what's mine and take it\n\n(Finders keepers, losers weepers)\n\nOh yeah\n\nThe crown...\n\nSo close I can taste it\n\nI see what's mine and take it\n\n(Finders keepers, losers weepers)\n\nOh yeah\n\n\n\nMortal kings are ruling castles\n\nWelcome to my world of fun\n\nLiars settle into sockets\n\nFlip the switch and watch them run\n\n\n\nOh yeah\n\n(Finders keepers, losers weepers)\n\nI'm taking back back, taking back back the crown\n\nI'm all dressed up and naked\n\nI see what's mine and take it\n\n(Finders keepers, losers weepers)\n\nOh yeah\n\nThe crown...\n\nSo close I can taste it\n\nI see what's mine and take it\n\n(Finders keepers, losers weepers)\n\nOh yeah\n\n\n\n(Finders keepers, losers weepers)\n\n(Finders keepers, losers weepers)"
"Hey Look Ma, I Made It",Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,22oEJW6r2rMb9z4IntfyEa,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"All my life, been hustlin'
\nAnd tonight is my appraisal
\n'Cause I'm a hooker sellin' songs
\nAnd my pimp's a record label
\nThis world is full of demons
\nStocks and bonds and bible traders\n\nSo I do the deed\n\nGet up and leave\n\nA climber and a sadist, yeah\n\n\n\nAre you ready for the sequel?\n\nAin't ready for the latest?\n\nIn the garden of evil\n\nI'm gonna be the greatest\n\nIn a golden cathedral\n\nI'll be praying for the faithless\n\nAnd if you lose, boo-hoo\n\n\n\nHey look ma, I made it\n\nHey look ma, I made it\n\nEverything's comin' up aces, aces\n\nAnd if it’s a dream, don't wake me, don't wake me\n\nI said hey look ma, I made it\n\n\n\nFriends are happy for me\n\nOr they're honeysuckle phonies\n\nThen they celebrate my medals\n\nOr they wanna take my trophies\n\nSome are loyal soldiers\n\nWhile these other thorns are rosy\n\nAnd if you never know who you can trust\n\nThen trust me, you'll be lonely, oh\n\n\n\nAre you ready for the sequel?\n\nAin't you ready for the latest?\n\nIn the garden of evil\n\nI'm gonna be the greatest\n\nIn a golden cathedral\n\nI'll be praying for the faithless\n\nAnd if you lose, boo-hoo\n\n\n\nHey look ma, I made it\n\nHey look ma, I made it\n\nEverything's comin' up aces, aces\n\nAnd if it's a dream, don't wake me, don't wake me\n\nI said hey look ma, I made it, I made it\n\nI said hey look ma, I made it, I made it\n\nI see it, I want it, I take it, take it\n\nAnd if it's a dream, don't wake me, don't wake me\n\n\n\nI said hey look ma, I made it\n\n(Mama best believe it, Mama best believe it)\n\nHey look ma, I made it\n\n(Think I must be dreamin', wide awake and dreamin')\n\nHey look ma, I made it\n\n(Mama best believe it, Mama best believe it)\n\nHey look ma, I made it\n\n(Think I must be dreamin')\n\nHey look ma, I made it"
This Is Gospel,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,3yZQk5PC52CCmT4ZaTIKvv,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"This is gospel for the fallen ones \nlocked away in permanent slumber
\nAssembling their philosophy \nfrom pieces of broken memories
\nOh oh oh oh oh oh\n\nThis is the beat of my heart\n\nOh oh oh oh oh oh \n\nThis is the beat of my heart\n\n\n\nGnashing teeth and criminal tongues \n\nconspire against the odds\n\nbut they haven't seen the best of us yet\n\n\n\nIf you love me, let me go\n\nIf you love me, let me go\n\n\n\nCause these words are knifes and often leave scars\n\nThe fear of falling apart\n\nAnd truth be told I never was yours\n\nthe fear the fear of falling apart\n\n\n\nOh oh oh oh oh\n\nThis is the beat of my heart\n\nOh oh oh oh oh \n\nThis is the beat of my heart\n\n\n\nThis is gospel for the vagabonds, \n\nne're-do-wells and insufferable bastards\n\nConfessing their apostasies\n\nled away by imperfect impostors\n\n\n\nOh oh oh oh oh oh\n\nThis is the beat of my heart\n\n\n\nDon't try and sleep through the end of the world \n\nand bury me alive \n\n'cause I won't give up without a fight\n\nIf you love me, let me go\n\nIf you love me, let me go\n\n\n\nCause these words are knifes and often leave scars\n\nthe fear of falling apart\n\nAnd truth be told I never was yours\n\nthe fear the fear of falling apart\n\n\n\nOh oh oh oh oh\n\nThis is the beat of my heart"
Into the Unknown - Panic! At The Disco Version,Panic! At The Disco,0LyfQWJT6nXafLPZqxe9Of,421eObjg0DTm2qajJl5OJm,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,
Don't Threaten Me with a Good Time,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,2fh3bZ8jZhMxOcfESE9nQY,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,"Alright, alright
\nAlright, alright
\nAlright, alright, it's a hell of a feeling though
\nIt's a hell of a feeling though
\nAlright, alright, it's a hell of a feeling though
\nIt's a hell of a feeling though\n\n\n\nWho are these people?\n\nI just woke up in my underwear\n\nNo liquor left on the shelf\n\nI should probably introduce myself\n\nYou shoulda' seen what I wore\n\nI had a cane and a party hat\n\nI was the king of this hologram\n\nWhere there's no such thing as getting out of hand\n\nMemories tend to just pop up\n\nDrunk pre-meds and some rubber gloves\n\nFive-thousand people with designer drugs\n\nDon't think I'll ever get enough\n\n\n\n\n\nChampagne, cocaine, gasoline\n\nAnd most things in between\n\nI roam the city in a shopping cart\n\nA pack of camels and a smoke alarm\n\n\n\nThis night is heating up\n\nRaise hell and turn it up\n\nSaying ""If you go out you might pass out in a drain pipe""\n\nOh yeah\n\nDon't threaten me with a good time\n\n\n\nIt's a hell of a feeling though\n\nIt's a hell of a feeling though\n\nAlright, alright\n\nIt's a hell of a feeling though\n\nIt's a hell of a feeling though\n\n\n\nWhat are these footprints?\n\nThey don't look very human-like\n\nNow I wish that I could find my clothes\n\nBedsheets and a morning rose\n\nI wanna wake up \n\nCan't even tell if this is a dream\n\nHow did we end up in my neighbors pool\n\nUpsidedown with a perfect view?\n\nBar to bar at the speed of sound\n\nFancy feet dancing through this town\n\nLost my mind in a wedding gown\n\nDon't think I'll ever get it now\n\n(Don't think I'll ever get it now)\n\n\n\nChampagne, cocaine, gasoline\n\nAnd most things in between\n\nI roam the city in a shopping cart\n\nA pack of camels and a smoke alarm\n\n\n\nThis night is heating up\n\nRaise hell and turn it up\n\nSaying ""If you go out you might pass out in a drain pipe""\n\nOh yeah\n\nDon't threaten me with a good time\n\n\n\nI'm a scholar and a gentleman\n\nAnd I usually don't fall when I try to stand\n\nI lost a bet to a guy in a Chiffon skirt\n\nBut I make these high heels work\n\nI told you time and time again\n\nI'm not as think as you drunk I am\n\nAnd we all fell down\n\nWhen the sun came up\n\nI think we've had enough\n\n\n\nAlright, alright, it's hell of a feeling though\n\nIt's a hell of a feeling though\n\nAlright, alright it's a hell of a feeling though\n\nIt's a hell of a feeling though\n\n\n\nChampagne, cocaine, gasoline\n\nAnd most things in between\n\nI roam the city in a shopping cart\n\nA pack of camels and smoke alarm\n\n\n\nThis night is heating up\n\nRaise hell and turn it up\n\nSaying ""If you go out you might pass out in a drain pipe""\n\nOh yeah\n\nDon't threaten me with a good time"
Say Amen (Saturday Night),Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,76vMKwFtdDDCLcM6zXybjB,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,"Been traveling in packs that I can't carry anymore
\nBeen waiting for somebody else to carry me
\nThere's nothing else there for me at my door
\nAll the people I knew aren't who they used to be
\nAnd if I tried to change my life one more day
\nThere would be nobody else to save\n\nAnd I can't change into a person I don't wanna be so\n\nOh, it's Saturday night, yeah\n\n\n\nI pray for the wicked on the weekend\n\nMama, can I get another amen?\n\nOh oh, it's Saturday night, yeah\n\nSwear to God I ain't ever gonna repent\n\nMama, can I get another amen?\n\nOh oh, it's Saturday night, yeah\n\n\n\nAnd every morning when I wake up\n\nI wanna be who I couldn't say I'd ever been\n\nBut it's so much more than I ever was\n\nIf every night I go to sleep knowing\n\nThat I gave everything that I had to give\n\nThen it's all I could have asked for\n\nI've been standing up beside everything I've ever said but\n\nOh, it's Saturday night, yeah\n\n\n\nI pray for the wicked on the weekend\n\nMama, can I get another amen?\n\nOh oh, it's Saturday night, yeah\n\nSwear to God I ain't ever gonna repent\n\nMama, can I get another amen?\n\nOh oh, it's Saturday night, yeah\n\n\n\nIf I had one more day to wish\n\nIf I had one more day\n\nTo be better than I could have ever been\n\nIf I had one more day to wish\n\nIf I had one more day\n\nI could be better but baby\n\nOh, it's Saturday night, yeah\n\n\n\nI pray for the wicked on the weekend\n\nMama, can I get another amen?\n\nOh oh, it's Saturday night, yeah\n\nSwear to God I ain't ever gonna repent\n\nMama, can I get another amen?\n\nOh oh, it's Saturday night, yeah\n\nIt's Saturday, Saturday, it's Saturday\n\nOh oh, it's Saturday night, yeah\n\nSwear to God, swear to God, swear to God\n\nOh oh, it's Saturday night, yeah"
The Greatest Show,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,55PZSFcKQxXH5BOOcDA6yI,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,"(Whoa)
\nLadies and gents, this is the moment you've waited for (Whoa)
\nYou’ve been searchin' in the dark
\nYour sweat soakin' through the floor (Whoa)
\nAnd buried in your bones there’s an ache that you can't ignore
\nTakin' your breath, stealing your mind\n\nAnd all that was real is left behind\n\n\n\nDon't fight it, it's comin' for you, runnin' at ya\n\nIt's only this moment, don’t care what comes after\n\nYour fever dream, can’t you see it gettin' closer?\n\nJust surrender ’cause you feel the feelin' takin' over\n\nIt's fire, it’s freedom, it's floodin' open\n\nIt's the preacher in the pulpit and your blind devotion\n\nThere's somethin' breakin' at the brick of every wall\n\nIt's holdin' all that you know, so tell me do you wanna go?\n\n\n\nWhere it's covered in all the colored lights\n\nWhere the runaways are runnin' the night\n\nImpossible comes true, it's takin' over you\n\nOh, this is the greatest show\n\nWe light it up, we won't come down\n\nAnd the sun can't stop us now\n\nWatchin' it come true, it's takin' over you\n\nOh, this is the greatest show\n\n\n\n(Whoa)\n\nColossal we come these renegades in the ring (Whoa)\n\nWhere the lost get found, and we crown 'em the circus kings\n\n\n\nDon't fight it, it's comin' for you, runnin' at ya\n\nIt's only this moment, don't care what comes after\n\nIt's blindin', outshinin' anything that you know\n\nJust surrender 'cause you're callin' and you wanna go\n\n\n\nWhere it's covered in all the colored lights\n\nWhere the runaways are runnin' the night\n\nImpossible comes true, intoxicating you\n\nOh, this is the greatest show\n\nWe light it up, we won't come down\n\nAnd the sun can't stop us now\n\nWatchin' it come true, it's takin' over you\n\nOh, this is the greatest show\n\n\n\nWhere it's covered in all the colored lights\n\nWhere the runaways are runnin' the night\n\nImpossible comes true, it's takin' over you\n\nOh, this is the greatest show\n\nWe light it up, we won't come down\n\nAnd the walls can't stop us now\n\nWatchin' it come true, it's takin' over you\n\nOh, this is the greatest show\n\nOh, this is the greatest show\n\nOh, this is the greatest show\n\nOh, this is the greatest show\n\nOh, this is the greatest show"
Miss Jackson (feat. LOLO),"Panic! At The Disco, LOLO",20JZFwl6HVl6yg8a4H3ZqK,46Kcradxrva9Dny4lHU1b3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
Victorious,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,6od5hFv9IT5JHc7NEF9HRv,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,"Tonight we are victorious
\nChampagne pouring over us
\nAll my friends were glorious
\nTonight we are victorious
\nOh-oh-oh, victorious
\nOh-oh-oh\n\n\n\nDouble bubble disco queen headed to the guillotine\n\nSkin as cool as Steve McQueen, let me be your killer king\n\nIt hurts until it stops, we will love until it's not\n\nI'm a killing spree in white, eyes like broken Christmas lights\n\n\n\nMy touch is black and poisonous\n\nAnd nothing like my punch drunk kiss\n\nI know you need it, do you feel it\n\nDrink the water, drink the wine\n\n\n\nOh we gotta turn up the crazy\n\nLivin' like a washed up celebrity\n\nShooting fireworks like it's the Fourth of July\n\nUntil we feel alright\n\nUntil we feel alright\n\n\n\nI'm like a scarf trick, it's all up the sleeve\n\nI taste like magic, waves that swallow quick and deep\n\nThrow the bait, catch the shark, bleed the water red\n\nFifty words for murder and I'm every one of them\n\n\n\nMy touch is black and poisonous\n\nAnd nothing like my punch drunk kiss\n\nI know you need it, do you feel it\n\nDrink the water, drink the wine\n\n\n\nOh we gotta turn up the crazy\n\nLivin' like a washed up celebrity\n\nShooting fireworks like it's the Fourth of July\n\n\n\n\n\nTonight we are victorious\n\nChampagne pouring over us\n\nAll my friends were glorious\n\nTonight we are victorious\n\nTonight we are victorious\n\nChampagne pouring over us\n\nAll my friends were glorious\n\nTonight we are victorious\n\n\n\nOh we gotta turn up the crazy\n\nLivin' like a washed up celebrity\n\nShooting fireworks like it's the Fourth of July\n\nUntil we feel alright\n\nUntil we feel alright\n\n\n\nTonight we are victorious\n\nChampagne pouring over us\n\nAll my friends were glorious\n\nTonight we are victorious"
Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,5eB7w8UZJKjL5XmnC6Pctg,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"Is it still me that makes you sweat?
\nAm I who you think about in bed?
\nWhen the lights are dim and your hands are shaking as you're sliding off your dress? \nThen think of what you did
\nAnd how I hope to God he was worth it.
\nWhen the lights are dim and your heart is racing as your fingers touch his skin.\n\nI've got more wit, a better kiss, a hotter touch, a better fuck \n\nThan any boy you'll ever meet, sweetie you had me\n\nGirl I was it, look past the sweat, a better love deserving of \n\nExchanging body heat in the passenger seat?\n\nNo, no, no, you know it will always just be me\n\n\n\nLet's get these teen hearts beating. Faster, faster\n\nSo testosterone boys and harlequin girls,\n\nWill you dance to this beat, and hold a lover close?\n\nSo testosterone boys and harlequin girls,\n\nWill you dance to this beat, and hold a lover close?\n\n\n\nSo I guess we're back to us, oh cameraman, swing the focus\n\nIn case I lost my train of thought, where was it that we last left off?\n\n(Let's pick up, pick up)\n\n\n\nOh now I do recall, we were just getting to the part\n\nWhere the shock sets in, and the stomach acid finds a new way to make you get sick.\n\nI hope you didn't expect that you'd get all of the attention.\n\nNow let's not get selfish\n\nDid you really think I'd let you kill this chorus?\n\n\n\nLet's get these teen hearts beating. Faster, faster\n\nSo testosterone boys and harlequin girls,\n\nWill you dance to this beat, and hold a lover close?\n\nSo testosterone boys and harlequin girls,\n\nWill you dance to this beat, and hold a lover close?\n\n\n\nDance to this beat\n\nDance to this beat\n\nDance to this beat\n\n\n\nLet's get these teen hearts beating. Faster, faster\n\nLet's get these teen hearts beating. Faster\n\n\n\nI've got more wit, a better kiss, a hotter touch, a better fuck \n\nThan any boy you'll ever meet, sweetie you had me\n\nGirl I was it, look past the sweat, a better love deserving of \n\nExchanging body heat in the passenger seat?\n\nNo, no, no, you know it will always just be me\n\n\n\nLet's get these teen hearts beating. Faster, faster\n\nSo testosterone boys and harlequin girls,\n\nWill you dance to this beat, and hold a lover close?\n\nSo testosterone boys and harlequin girls,\n\nWill you dance to this beat, and hold a lover close?\n\n\n\nSo testosterone boys and harlequin girls\n\nDance to this beat\n\nSo testosterone boys and harlequin girls\n\nDance to this beat\n\nAnd hold a lover close\n\nLet's get these teen hearts beating. Faster, faster\n\nLet's get these teen hearts beating. Faster"
Nine in the Afternoon - Single Mix,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,1S30kHvkkdMkcuCTGSgS41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,
Girls / Girls / Boys,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,2wEjPgOCEczmjlvq60LyQi,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,
Death of a Bachelor,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,1BECwm5qkaBwlbfo4kpYx8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,"Do I look lonely?
\nI see the shadows on my face
\nPeople have told me
\nI don't look the same
\nMaybe I lost weight
\nI'm playing hooky\n\nWith the best of the best, pull my heart out my chest\n\nSo that you can see it too\n\n\n\nI'm walking the long road\n\nWatching the sky fall\n\nThe lace in your dress tangles my neck\n\nHow do I live?\n\n\n\nThe death of a bachelor\n\nO-o-oh! Letting the water fall\n\nThe death of a bachelor\n\nO-o-oh! Seems so fitting for\n\nHappy ever after\n\nHow could I ask for more?\n\nA lifetime of laughter\n\nAt the expense of the death of a bachelor\n\n\n\nI'm cutting my mind off\n\nIt feels like my heart is going to burst\n\nAlone at a table for two\n\nAnd I just wanna be served\n\nAnd when you think of me\n\nAm I the best you've ever had?\n\nShare one more drink with me\n\nSmile even though you're sad\n\n\n\nI'm walking the long road\n\nWatching the sky fall\n\nThe lace in your dress tangles my neck\n\nHow do I live?\n\n\n\nThe death of a bachelor\n\nO-o-oh! Letting the water fall\n\nThe death of a bachelor\n\nO-o-oh! Seems so fitting for\n\nHappy ever after\n\nHow could I ask for more?\n\nA lifetime of laughter\n\nAt the expense of the death of a bachelor\n\n\n\n\n\nThe death of a bachelor\n\nO-o-oh! Letting the water fall\n\nThe death of a bachelor\n\nO-o-oh! Seems so fitting for\n\nHappy ever after\n\nHow could I ask for more?\n\nA lifetime of laughter\n\nAt the expense of the death of a bachelor"
Let's Kill Tonight,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,14uvyd51Ha7FihKHlOtUig,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"If I retreat, words, wars and symphonies
\nMake room we're taking over here
\nYou're the galantine, cold and alone, it suits you well
\nWon't find me perching here again
\nMay your feet serve you well\n\nAnd the rest be sent to hell\n\nWhere they always have belonged\n\nCold hearts brew colder songs\n\nFate will play us out with a song of pure romance\n\nStomp your feet and clap your hands\n\n\n\nLet's kill tonight, kill tonight\n\nShow them all you're not the ordinary type\n\nLet's kill tonight, kill tonight\n\nShow them all you're not the ordinary type\n\nLet's kill tonight\n\n\n\nMay your feet serve you well\n\nAnd the rest be sent to hell\n\nWhere they'll always have belonged\n\nCold hearts brew colder songs\n\nFate will play us out with a song of pure romance\n\nStomp your feet and clap your hands\n\n\n\nLet's kill tonight, kill tonight\n\nShow them all you're not the ordinary type\n\nLet's kill tonight, kill tonight\n\nShow them all you're not the ordinary type\n\nLet's kill tonight, kill tonight\n\nShow them all you're not the ordinary type\n\nLet's kill tonight, kill tonight\n\nShow them all you're not the ordinary type\n\nLet's kill tonight"
"Build God, Then We'll Talk",Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,4rstj4vgkFq49R2VV0fbxX,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
Nicotine,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,5Q4H1XkVHxQjnrHCUpS61d,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"Cross my heart and hope to die
\nBurn my lungs and curse my eyes
\nI've lost control and I don't want it back
\nI'm going numb, i've been hijacked
\nIt's a fucking drag\n\nI taste you on my lips and I can't get rid of you\n\nSo I say damn your kiss and the awful things you do\n\n\n\nYou're worse than nicotine\n\n\n\nIt's better to burn than to fade away\n\nIt's better to leave than to be replaced\n\nI'm losing to you, baby, i'm no match\n\nI'm going numb, i've been hijacked\n\nIt's a fucking drag\n\n\n\nJust one more hit and then we're through\n\n'cause you could never love me back\n\nCut every tie I have to you\n\n'cause your love's a fucking drag\n\nBut I need it so bad\n\nYour love's a fucking drag\n\nBut I need it so bad"
