Song Name,Artists,Artist_ID,Track_ID,Happiness,Contentment,Confidence,Neutral,Sadness,Anger,Fear,Surprise,Disgust,Love,Excitement,Anticipation,Nostalgia,Confusion,Frustration,Longing,Optimism,Times_played,Matched_Emotions,lyrics
"Alone, Pt. II","Alan Walker, Ava Max",7vk5e3vY1uw9plTHJAMwjN,28VbwtsYnj85UEODGpQRem,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
I'm Good (Blue),"David Guetta, Bebe Rexha",1Cs0zKBU1kc0i8ypK3B9ai,4uUG5RXrOk84mYEfFvj3cK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,
Bones,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,54ipXppHLA8U4yqpOFTUhr,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"Gimme, gimme, gimme some time to think
\nI'm in the bathroom, looking at me
\nFace in the mirror is all I need (Ooh-ooh)
\nWaiting 'til the reaper takes my life
\nNever gonna get me out alive
\nI will live a thousand million lives (Ooh-ooh)\n\n\n\nMy patience is waning, is this entertaining?\n\nOur patience is waning, is this entertaining?\n\n\n\nI-I-I, got this feeling, yeah, you know\n\nWhere I'm losing all control\n\n'Cause there's magic in my bones\n\nI-I-I, got this feeling in my soul\n\nGo ahead and throw your stones\n\n'Cause there's magic in my bones\n\n\n\nPlayin' with thе stick of dynamite\n\nIt was never gray and black and whitе\n\nThere was never wrong 'til there was right (Ooh-ooh)\n\nFeelin' like a boulder hurdlin'\n\nSeein' all the vultures circlin'\n\nBurnin' in the flames, I'm workin' in\n\nTurnin' in the bed, it's dark in it\n\n\n\nMy patience is waning, is this entertaining?\n\nOur patience is waning, is this entertaining?\n\n\n\nI-I-I, got this feeling, yeah, you know\n\nWhere I'm losing all control\n\n'Cause there's magic in my bones (In my bones)\n\nI-I-I, got this feeling in my soul\n\nGo ahead and throw your stones\n\n'Cause there's magic in my bones\n\n\n\n'Cause there's magic in my bones\n\n\n\nMirror of my mind\n\nTurnin' the pages of my life\n\nWalkin' the path so many paced a million times\n\nDrown out the voices in the air\n\nLeavin' the ones that never cared\n\nPickin' the pieces up and building to the sky\n\n\n\nMy patience is waning, is this entertaining?\n\nOur patience is waning, is this entertaining?\n\n\n\nI-I-I, got this feeling, yeah, you know\n\nWhere I'm losing all control\n\n'Cause there's magic in my bones (Magic in my bones)\n\nI-I-I, got this feeling in my soul\n\nGo ahead and throw your stones\n\n'Cause there's magic in my bones\n\n\n\nThere goes my mind, don't mind\n\nThere goes my mind\n\nThere goes my mind, don't mind\n\nThere goes my mind\n\n'Cause there's magic in my bones"
Demons,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,5qaEfEh1AtSdrdrByCP7qR,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"When the days are cold
\nAnd the cards all fold
\nAnd the saints we see
\nAre all made of gold
\nWhen your dreams all fail\n\nAnd the ones we hail\n\nAre the worst of all\n\nAnd the blood's run stale\n\n\n\nI want to hide the truth\n\nI want to shelter you\n\nBut with the beast inside\n\nThere's nowhere we can hide\n\n\n\nNo matter what we breed\n\nWe still are made of greed\n\nThis is my kingdom come\n\nThis is my kingdom come\n\n\n\nWhen you feel my heat\n\nLook into my eyes\n\nIt's where my demons hide\n\nIt's where my demons hide\n\nDon't get too close\n\nIt's dark inside\n\nIt's where my demons hide\n\nIt's where my demons hide\n\n\n\nWhen the curtain's call\n\nIs the last of all\n\nWhen the lights fade out\n\nAll the sinners crawl\n\n\n\nSo they dug your grave\n\nAnd the masquerade\n\nWill come calling out\n\nAt the mess you made\n\n\n\nDon't want to let you down\n\nBut I am hell bound\n\nThough this is all for you\n\nDon't want to hide the truth\n\n\n\nNo matter what we breed\n\nWe still are made of greed\n\nThis is my kingdom come\n\nThis is my kingdom come\n\n\n\nWhen you feel my heat\n\nLook into my eyes\n\nIt's where my demons hide\n\nIt's where my demons hide\n\nDon't get too close\n\nIt's dark inside\n\nIt's where my demons hide\n\nIt's where my demons hide\n\n\n\nThey say it's what you make\n\nI say it's up to fate\n\nIt's woven in my soul\n\nI need to let you go\n\n\n\nYour eyes, they shine so bright\n\nI want to save their light\n\nI can't escape this now\n\nUnless you show me how\n\n\n\nWhen you feel my heat\n\nLook into my eyes\n\nIt's where my demons hide\n\nIt's where my demons hide\n\nDon't get too close\n\nIt's dark inside\n\nIt's where my demons hide\n\nIt's where my demons hide"
Something Just Like This,"The Chainsmokers, Coldplay",69GGBxA162lTqCwzJG5jLp,6RUKPb4LETWmmr3iAEQktW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
A Sky Full of Stars,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,0FDzzruyVECATHXKHFs9eJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,"Cause you're a sky
\nCause you're a sky full of stars
\nI'm going to give you my heart
\nCause you're a sky, cause you're
\nA sky full of stars
\n'Cause you light up the path\n\n\n\nI don't care\n\nGo on and tear me apart\n\nI don't care if you do \n\nCause in a sky, cause in a sky full of stars\n\nI think I saw you\n\n\n\nCause you're a sky, cause you're \n\nA sky full of stars \n\nI want to die in your arms\n\nCause you get lighter \n\nthe more it gets dark\n\nI'm going to give you my heart\n\n\n\nAnd I don't care\n\nGo on and tear me apart\n\nI don't care if you do \n\nCause in a sky, cause in a sky full of stars\n\nI think I see you\n\nI think I see you\n\n\n\nYou're a sky\n\nYou're a sky full of stars\n\n\n\nSuch a heavenly view\n\nYou're such a heavenly view"
Hips Don't Lie (feat. Wyclef Jean),"Shakira, Wyclef Jean",0EmeFodog0BfCgMzAIvKQp,3ZFTkvIE7kyPt6Nu3PEa7V,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,
Wavin' Flag - Coca-Cola® Celebration Mix,K'NAAN,7pGyQZx9thVa8GxMBeXscB,4nOygULhEuDO5ZBRNPFaso,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,
Time of Our Lives,Chawki,79b2ipSR68Uf9EzA438KZt,1OPLF48hCfqeEjlFP3e8xX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"Aye, aye and we go aye
\nThis is the time of our lives
\nAye, aye and we go aye
\nThis is the time of our lives
\nAye, aye and we go aye
\nThis is the time of our lives\n\nAye, aye and we go aye\n\nThis is the time of our lives\n\n\n\nAmazing careless be on real\n\nIt's like I'm living a dream\n\nBut it's how everyone feels\n\nWe celebrate with one feel\n\n\n\nSo let's wave our hands, we can sing, we can dance\n\nI don't want this to end\n\nFeels so good, feel so real\n\n\n\nAye, aye and we go aye\n\nThis is the time of our lives\n\nAye, aye and we go aye\n\nThis is the time of our lives\n\nAye, aye and we go aye\n\nThis is the time of our lives\n\nAye, aye and we go aye\n\nThis is the time of our lives\n\nAye, aye and we go aye\n\nThis is the time of our lives\n\n\n\nI love this moment right now\n\nNo one could take it away\n\nSo let it happen and how\n\nIt's why I cherish each day\n\n\n\nSo let's wave our hands, we can sing, we can dance\n\nI don't want this to end\n\nFeels so good, feel so real\n\n\n\nAye, aye and we go aye\n\nThis is the time of our lives\n\n\n\nAye, aye and we go aye\n\nThis is the time of our lives\n\nAye, aye and we go aye\n\nThis is the time of our lives\n\nAye, aye and we go aye\n\nThis is the time of our lives\n\nAye, aye and we go aye\n\nThis is the time of our lives\n\n\n\nAyah what we see, ayah destiny\n\nAyah realize now we know the greatest\n\nOooh, oooh, oooh, oooh\n\nOooh, oooh, oooh, oooh\n\nOoh yeah, yeah,\n\nOooh, oooh, oooh, oooh\n\nOooh, oooh, oooh, oooh\n\n\n\nAye, aye and we go aye\n\nThis is the time of our lives\n\nAye, aye and we go aye\n\nThis is the time of our lives\n\nAye, aye and we go aye\n\nThis is the time of our lives\n\n\n\n(Merci à Badr Hajoui pour cettes paroles)"
The Nights,Avicii,1vCWHaC5f2uS3yhpwWbIA6,0ct6r3EGTcMLPtrXHDvVjc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"Hey, once upon a younger year
\nWhen all our shadows disappeared
\nThe animals inside came out to play
\nHey, Went face to face with all our fears
\nLearned our lessons through the tears
\nMake memories we knew would never fade\n\n\n\nOne day my father he told me\n\nSon, don't let it slip away\n\nHe took me in his arms, I heard him say\n\nWhen you'll get older\n\nYour wild life would live for younger days\n\nThink of me if ever you're afraid\n\n\n\nHe said, one day you'll leave this world behind\n\nSo live a life you will remember\n\nMy father told me when I was just a child\n\nThese are the nights that never die\n\nMy father told me\n\n\n\nWhen thunder clouds start pouring down\n\nLight a fire they can't put out\n\nCarve your name into those shining stars\n\nHe said go venture far beyond these shores\n\nDon't forsake this life of yours\n\nI'll guide you home no matter where you are\n\n\n\nOne day my father he told me\n\nSon, don't let it slip away\n\nWhen i was just a kid, I heard him say\n\nWhen you'll get older\n\nYour wild heart will live for younger days\n\nThink of me if ever you're afraid\n\n\n\nHe said, one day you'll leave this world behind\n\nSo live a life you will remember\n\nMy father told me when I was just a child\n\nThese are the nights that never die\n\nMy father told me\n\n\n\nThese are the night that never die\n\nMy father told me, ohoooohhhoh\n\nMy father told me"
Hall of Fame (feat. will.i.am),"The Script, will.i.am",3AQRLZ9PuTAozP28Skbq8V,7wMq5n8mYSKlQIGECKUgTX,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Hotel California - 2013 Remaster,Eagles,0ECwFtbIWEVNwjlrfc6xoL,40riOy7x9W7GXjyGp4pjAv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,
Laid to Rest,Lamb of God,3JFsVIxOn7STeilPICkkB2,1yc53HK08sDab7PDFgnLWk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"If there was a single day I could live
\nA single breath I could take
\nI'd trade all the others away
\nThe blood's on the wall
\nso you'd might as well just admit it
\nAnd bleach out the stains\n\ncommit to forgetting it\n\nYou're better off empty and blank\n\nThan left with a single pathetic trace of this\n\nSmother another failure, lay this to rest\n\nConsole yourself, you're better alone\n\nDestroy yourself, see who gives a fuck\n\nAbsorb yourself, you're better alone\n\nDestroy yourself\n\nI'll chain you to the truth,\n\nfor the truth shall set you free\n\nI'll turn the screws of vengeance and bury you with honesty\n\nI'll make all your dreams come to life\n\nAnd slay them as quickly as they came\n\nSmother another failure, lay this to rest\n\nConsole yourself, you're better alone\n\nDestroy yourself, see who gives a fuck\n\nAbsorb yourself, you're better alone\n\nDestroy yourself\n\nSee who gives a fuck\n\nSee who gives a fuck\n\nSee who gives a fuck\n\nFailure\n\nIf there was a day I could live\n\nIf there was a single breath I could take\n\nI'd trade all the others away\n\nI'd trade all the others away"
Are You Dead Yet?,Children Of Bodom,1xUhNgw4eJDZfvumIpcz1B,52s05aBQd2LVc6EWIQCQI1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Don't hear, don't deem. Drown in before you dive.
\nDon't care, commit to your self destruction drive.
\nI kiss the ground with love beyond forever
\nFlip off the sky with bleeding fingers till I die
\nCHORUS: Enemy, take a one good look at me.\n\nEradicate what you'll always be\n\nYour tainted flesh, polluted soul through a mirror I behold.\n\nThrow a punch, shards bleed on the floor\n\nTearing me apart but I don't care anymore.\n\nShould I regret or ask myself ARE YOU DEAD YET?\n\n\n\nWake up, don't cry. Regenerate to deny the truth,\n\nThe fiction you live in blindfold your eyes.\n\nDisclosure, self loathing. This time you've gone too far.\n\nOr could it be, my nemesis that you are me?\n\n\n\nCHORUS: Enemy, take a one good look at me.\n\nEradicate what you'll always be\n\nYour tainted flesh, polluted soul through a mirror I behold.\n\nThrow a punch, shards bleed on the floor\n\nTearing me apart but I don't care anymore.\n\nShould I regret or ask myself ARE YOU DEAD YET?"
Breaking the Law,Judas Priest,2tRsMl4eGxwoNabM08Dm4I,2RaA6kIcvomt77qlIgGhCT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[Halford/Tipton/Downing]
\nThere I was completely wasting, out of work and down
\nall inside it's so frustrating as I drift from town to town
\nfeel as though nobody cares if I live or die
\nso I might as well begin to put some action in my life\n\n\n\nBreaking the law, breaking the law\n\nBreaking the law, breaking the law\n\nBreaking the law, breaking the law\n\nBreaking the law, breaking the law\n\n\n\nSo much for the golden future, I can't even start\n\nI've had every promise broken, there's anger in my heart\n\nyou don't know what it's like, you don't have a clue\n\nif you did you'd find yourselves doing the same thing too\n\n\n\nBreaking the law, breaking the law\n\nBreaking the law, breaking the law\n\nBreaking the law, breaking the law\n\nBreaking the law, breaking the law\n\n\n\nYou don't know what it's like\n\n\n\nBreaking the law, breaking the law\n\nBreaking the law, breaking the law\n\nBreaking the law, breaking the law\n\nBreaking the law, breaking the law\n\n\n\nBreaking the law"
Holy Wars...The Punishment Due - 2004 Remix,Megadeth,1Yox196W7bzVNZI7RBaPnf,5LyRtsQLhcXmy50VXhQXXS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Symphony Of Destruction - Remastered 2012,Megadeth,1Yox196W7bzVNZI7RBaPnf,5mR858YsHYG761aUqZoGkD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
Painkiller,Judas Priest,2tRsMl4eGxwoNabM08Dm4I,0L7zm6afBEtrNKo6C6Gj08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Faster than a bullet
\nTerrifying scream,,,,,,,,,,,,,,,,,,,,,,,
\nEnraged and full of anger,,,,,,,,,,,,,,,,,,,,,,,
\nHe's half man and half machine,,,,,,,,,,,,,,,,,,,,,,,
"\nRides the Metal Monster\n\nBreathing smoke and fire\n\nClosing in with vengeance soaring high\n\n\n\nHe is the Painkiller\n\nThis is the Painkiller\n\n\n\nPlanets devastated\n\nMankind's on its knees\n\nA saviour comes from out the skies\n\nIn answer to their pleas\n\n\n\nThrough boiling clouds of thunder\n\nBlasting bolts of steel\n\nEvils going under deadly wheels\n\n\n\nHe is the Painkiller\n\nThis is the Painkiller\n\n\n\nFaster than a laser bullet\n\nLouder than an atom bomb\n\nChromium plated boiling metal\n\nBrighter than a thousand suns\n\n\n\nFlying high on rapture\n\nStronger free and brave\n\nNevermore encaptured\n\nThey've been brought back from the grave\n\n\n\nWith mankind resurrected\n\nForever to survive\n\nReturns from Armageddon to the skies\n\n\n\nHe is the Painkiller\n\nThis is the Painkiller\n\nWings of steel Painkiller\n\nDeadly wheels Painkiller""",,,,,,,,,,,,,,,,,,,,,,,
